siren,Subventions d’exploitation
502881212,NA
502900996,NA
502931116,NA
502942915,NA
502953110,NA
502969512,NA
502972284,NA
502980725,NA
503026726,NA
503041089,NA
503056533,NA
503066268,NA
503126161,NA
503139990,NA
503155459,NA
503168593,NA
503176885,NA
503182073,NA
503254906,NA
503270787,NA
503288128,NA
503296733,59
503298952,NA
503317414,NA
503324410,NA
503327546,NA
503340853,NA
503386393,NA
503393787,NA
503401242,NA
503406340,2050
503407769,NA
503426884,NA
503436040,NA
503444812,NA
503466427,NA
503473035,NA
503489973,173
503493058,NA
503495426,NA
503543738,NA
503583213,849
503586109,NA
503609919,NA
503618100,2896
503623530,NA
503626251,1784652
503647943,NA
503675076,NA
503677965,NA
503683443,NA
503696668,NA
503706095,NA
503726820,NA
503739997,NA
503744179,1500
503789216,NA
503801680,NA
503802225,NA
503826398,NA
503846438,NA
503847170,NA
503848277,NA
503867327,NA
503884355,NA
503891152,NA
503915670,NA
503934341,NA
503954398,NA
503982621,NA
503991200,NA
504010539,NA
504016809,NA
504078395,NA
504085275,NA
504107822,NA
504195322,40000
504212291,NA
504233057,NA
504251638,NA
504252412,NA
504254285,NA
504260134,NA
504267113,NA
504274580,NA
504275538,NA
504282955,NA
504298431,636
504299058,1128
504316530,NA
504351248,NA
504373622,NA
504398629,NA
504425380,523
504429499,NA
504461013,NA
504465915,NA
504516477,NA
504549569,25607
504572207,869
504583253,NA
504585886,NA
504590100,NA
504595158,NA
504596321,530
504629544,NA
504643081,NA
504672270,NA
504705195,NA
504727900,NA
504728049,3652
504745969,NA
504754193,5
504771221,NA
504830019,NA
504859521,NA
504870031,NA
504895848,194
504908641,NA
504912817,NA
504919002,NA
504919309,NA
504937210,NA
504941741,NA
504980400,NA
504981606,NA
505009423,NA
505017574,NA
505036855,5663
505048819,2833
505066795,NA
505075564,NA
505096982,NA
505127688,NA
505133827,NA
505156232,NA
505157321,NA
505157388,NA
505180364,NA
505191874,NA
505198606,NA
505231969,NA
505238493,NA
505252098,NA
505271007,NA
505300095,NA
505327098,NA
505350181,NA
505350306,NA
505359984,NA
505386763,NA
505389270,NA
505392035,NA
505401901,149
507150050,NA
507391688,308
507400893,2375
507422723,NA
507451979,NA
507485951,NA
507491199,NA
507503423,NA
507512176,NA
507512226,NA
507522415,NA
507545697,1603
507547453,NA
507567626,NA
507588234,NA
507590388,NA
507597045,NA
507604809,NA
507611465,NA
507612943,NA
507615441,NA
507630531,NA
507644771,NA
507655041,NA
507661767,NA
507673242,NA
507677771,NA
507698108,NA
507705630,NA
507726909,NA
507775112,NA
507783587,NA
507784932,NA
507788768,3000
507810422,NA
507830750,NA
507833887,NA
507863843,NA
507881357,NA
507882538,NA
507893998,NA
507923167,3295
507943942,NA
507944585,NA
507944981,NA
507950236,67201
508011160,1380
508020872,2000
508023157,NA
508024544,NA
508045101,NA
508050713,NA
508084282,NA
508089554,NA
508104361,NA
508132263,NA
508158862,NA
508197902,NA
508206620,NA
508236767,NA
508240983,NA
508246006,NA
508260510,NA
508266137,NA
508272895,NA
508299146,NA
508308608,NA
508327855,NA
508340098,NA
508356623,NA
508370749,NA
508409802,1667
508461530,NA
508484094,NA
508491685,NA
508517158,NA
508520079,NA
508527629,NA
508535713,NA
508536406,NA
508559309,NA
508564028,8280
508573102,NA
508579836,NA
508609039,NA
508622297,NA
508684313,1833
508710274,NA
508729548,NA
508746609,NA
508783610,NA
508795713,NA
508817475,NA
508818622,NA
508837366,NA
508888088,1500
508900420,NA
508905270,NA
508925328,NA
508943313,NA
508960119,NA
508997970,NA
509007274,NA
509008207,NA
509015673,NA
509020822,NA
509022836,NA
509042560,NA
509043998,NA
509057386,NA
509062295,NA
509067443,NA
509101929,200
509112520,NA
509114740,NA
509117149,1500
509140075,NA
509152930,NA
509207387,NA
509222923,NA
509240669,NA
509241881,NA
509255584,NA
509263117,NA
509289203,NA
509299038,2460
509311049,NA
509313706,NA
509318721,NA
509358438,NA
509373072,NA
509393492,NA
509400834,NA
509408209,2369
509441200,NA
509470613,NA
509476354,1925
509484937,NA
509494852,NA
509534996,NA
509553202,NA
509566899,NA
509573317,NA
509580221,NA
509586400,NA
509588398,NA
509589610,NA
509601084,NA
509607263,NA
509626495,2970
509631776,NA
509636072,NA
509653630,NA
509662417,NA
509672697,NA
509694394,NA
509694709,NA
509705588,NA
509709564,NA
509742789,NA
509744355,NA
509820502,NA
509831020,NA
509837126,NA
509844247,NA
509848784,NA
509855490,NA
509868584,NA
509913554,298
509929451,58
509932455,NA
509938072,NA
509964482,NA
510035793,NA
510044456,NA
510060783,NA
510119860,NA
510133911,NA
510148752,NA
510179336,NA
510188147,NA
510188998,NA
510189376,3600
510196314,NA
510255599,NA
510267545,NA
510279300,NA
510289499,100
510297641,NA
510300593,NA
510305121,NA
510318017,15455
510328164,NA
510340029,1899
510400955,NA
510405848,NA
510413453,NA
510426042,NA
510468119,NA
510507213,NA
510511454,NA
510519028,NA
510529985,NA
510545098,3400
510575707,NA
510593817,NA
510602600,NA
510613094,NA
510621006,1375
510663966,NA
510669906,NA
510675283,NA
510693989,NA
510713837,NA
510744352,NA
510744824,NA
510751670,NA
510798267,NA
510801137,NA
510803760,NA
510805385,NA
510819329,NA
510827462,NA
510832918,NA
510848666,NA
510866858,NA
510871411,NA
510895220,NA
510907892,NA
510909211,NA
510919418,NA
510927783,NA
510975865,NA
511014037,NA
511042343,1380
511070211,NA
511120966,NA
511186728,NA
511201758,NA
511220022,1500
511220527,20600
511269375,NA
511302390,NA
511325524,NA
511358509,NA
511413874,NA
511469017,NA
511525818,NA
511541047,NA
511565913,NA
511570053,NA
511574683,NA
511578460,NA
511643827,NA
511715906,NA
511716573,NA
511791378,NA
511792640,NA
511813313,NA
511813479,NA
511813727,NA
511825630,NA
511832842,NA
511836207,NA
511860611,NA
511867533,NA
511869539,NA
511872582,NA
511943714,NA
511962235,NA
511997876,NA
512027814,10527
512065723,500
512071390,NA
512079740,NA
512140831,NA
512234733,NA
512234865,NA
512239104,NA
512278201,NA
512289257,NA
512301862,NA
512302035,NA
512305756,2002
512326281,NA
512327131,NA
512350489,NA
512409301,19000
512412883,NA
512427824,NA
512430323,NA
512437195,NA
512446410,NA
512450099,5265
512508060,NA
512511635,NA
512516295,418
512524422,NA
512543810,NA
512552233,NA
512556051,NA
512562539,NA
512615345,NA
512633777,1000
512642950,NA
512644089,NA
512686676,NA
512700246,NA
512707233,NA
512715012,NA
512736893,500
512792383,NA
512802372,NA
512849654,NA
512869348,NA
512870130,NA
512904186,NA
512905027,NA
512937202,NA
512942103,NA
512955097,NA
512973843,NA
513012781,NA
513050286,NA
513067876,NA
513081810,NA
513096917,NA
513103267,NA
513113951,NA
513148056,NA
513176362,NA
513186775,NA
513194365,NA
513205062,NA
513240200,806
513242016,NA
513252551,NA
513283960,NA
513295568,NA
513295774,NA
513298547,NA
513300640,NA
513350645,NA
513361998,NA
513362004,NA
513362319,NA
513370411,NA
513415927,NA
513421248,NA
513441246,NA
513452318,NA
513477547,NA
513496687,NA
513519066,NA
513519181,NA
513537209,NA
513560201,NA
513567743,2000
513577858,NA
513584417,NA
513594770,NA
513596619,NA
513627091,NA
513633800,NA
513647743,NA
513661694,NA
513664276,NA
513701359,NA
513707463,NA
513715565,NA
513721829,NA
513722710,NA
513728451,NA
513732495,NA
513732867,300
513745182,NA
513751206,NA
513801589,NA
513864470,NA
513882563,NA
513884734,NA
513915686,NA
513948638,NA
513962175,NA
513975813,NA
513981407,NA
513989533,NA
513990390,NA
513994947,NA
514043165,15600
514091206,NA
514118884,NA
514133727,NA
514145408,NA
514156322,4742
514157502,NA
514159763,NA
514177781,NA
514177922,NA
514199942,NA
514213495,NA
514245174,NA
514331214,NA
514413012,NA
514414838,NA
514435734,NA
514439181,2000
514447788,NA
514483676,NA
514492396,NA
514539030,NA
514548528,NA
514636562,NA
514673805,NA
514690403,NA
514713494,NA
514716133,NA
514716307,NA
514745280,787
514790344,NA
514823244,NA
514867928,NA
514875251,NA
514891423,NA
514892645,NA
514938208,NA
514960053,NA
514971407,1900
514984764,NA
514988500,NA
515054963,NA
515082873,NA
515084598,NA
515125730,NA
515126753,3500
515143600,NA
515183911,NA
515199594,NA
515203792,NA
515203826,479
515231132,NA
515295731,NA
515325108,NA
515328995,NA
515381697,NA
515398063,NA
515399111,NA
517397683,NA
517404554,NA
517421459,NA
517437893,NA
517442794,NA
517485793,NA
517490314,NA
517526802,NA
517542965,NA
517606133,494
517658910,NA
517665766,NA
517665964,NA
517731519,NA
517751665,NA
517789749,NA
517811477,NA
517822938,NA
517830915,NA
517853255,NA
517853883,NA
517871893,NA
517885869,NA
517891404,NA
517903191,NA
517908711,NA
517921995,NA
517940078,NA
517962809,NA
517967113,103
517982757,NA
518030960,NA
518042866,NA
518053731,NA
518077474,NA
518085451,NA
518100045,1000
518107123,NA
518114624,NA
518119482,NA
518119698,NA
518123971,NA
518139365,NA
518151790,NA
518151931,NA
518165667,NA
518189832,NA
518198403,244
518209622,NA
518239785,2000
518241922,NA
518245170,NA
518260922,NA
518283528,32963
518286786,NA
518289830,NA
518292735,NA
518312434,1000
518317250,NA
518323829,NA
518334560,NA
518337092,NA
518362967,152115
518380423,NA
518429022,NA
518442074,NA
518442884,NA
518449087,-10759
518453287,NA
518455803,NA
518468350,NA
518487657,NA
518492103,NA
518500996,NA
518521760,NA
518549431,NA
518557715,NA
518570551,NA
518573597,NA
518599436,NA
518600051,NA
518602032,NA
518675624,NA
518717798,NA
518776646,NA
518792437,NA
518793369,NA
518800511,NA
518811724,NA
518820055,NA
518837828,NA
518848387,NA
518852900,NA
518853411,NA
518859178,1666
518859822,NA
518869755,NA
518870522,NA
518877147,NA
518879309,NA
518880232,NA
518892021,504
518925649,NA
518928270,NA
518981980,NA
518989611,NA
518990718,NA
518991989,NA
518992268,NA
519004253,NA
519011613,NA
519024145,NA
519028138,NA
519029144,NA
519032866,NA
519050447,NA
519064232,NA
519085708,NA
519092050,NA
519099212,NA
519100176,NA
519116313,NA
519127732,NA
519137970,NA
519143275,NA
519144059,NA
519157424,NA
519167209,2190
519201164,NA
519202675,NA
519202840,NA
519221931,NA
519222285,NA
519262117,NA
519283857,NA
519286678,NA
519292932,NA
519342166,NA
519343156,1560
519352876,NA
519374151,NA
519391882,NA
519424360,NA
519433023,NA
519434427,NA
519447965,NA
519459499,NA
519482558,NA
519502462,NA
519516769,NA
519520993,NA
519532659,NA
519534051,NA
519539233,2100
519548218,3278
519599013,5351
519662159,NA
519669428,NA
519669956,NA
519673255,NA
519694210,1825
519715593,NA
519723605,749
519730204,NA
519796940,410
519820716,NA
519868897,NA
519927560,NA
519929764,NA
519967152,NA
520024142,NA
520043332,NA
520063082,NA
520081639,NA
520097528,NA
520103383,NA
520148248,NA
520154246,NA
520219247,NA
520222522,NA
520226549,NA
520242389,NA
520243361,NA
520263138,NA
520301656,NA
520318809,NA
520320607,106513
520328915,NA
520355504,NA
520388851,7266
520423088,NA
520428483,NA
520435942,NA
520444118,NA
520457896,NA
520514456,NA
520514530,NA
520521980,NA
520537341,5975
520539388,NA
520540691,NA
520542713,NA
520574898,NA
520582230,NA
520598657,NA
520599358,NA
520599804,NA
520604026,NA
520606419,NA
520721630,4600
520849001,NA
520863259,NA
520871567,NA
520872003,NA
520877952,NA
520929209,NA
520940206,NA
520944745,NA
520970807,NA
520971136,NA
520990110,NA
521016337,NA
521073437,NA
521082446,NA
521154195,NA
521164723,NA
521179549,NA
521188987,NA
521194266,NA
521208876,NA
521270702,NA
521318790,3376
521330522,NA
521333096,NA
521347989,NA
521366518,NA
521373811,NA
521391391,NA
521422576,NA
521432906,NA
521457457,NA
521469213,NA
521479030,NA
521479683,22100
521508747,NA
521547273,NA
521574038,NA
521576769,NA
521598961,NA
521604504,NA
521616524,NA
521628727,NA
521647933,NA
521659763,2000
521680363,NA
521688481,NA
521695064,515
521701292,NA
521708172,NA
521729129,NA
521778076,NA
521787424,NA
521796938,NA
521813345,NA
521814657,NA
521820712,NA
521830976,NA
521858225,NA
521896761,NA
521896886,NA
521908541,NA
521932368,NA
521951582,NA
521973446,NA
521986273,NA
522014463,NA
522035344,NA
522044205,NA
522066174,NA
522082742,2400
522130251,NA
522158328,3666
522188614,417
522192236,892
522204015,NA
522214865,NA
522218064,NA
522229921,NA
522230481,3414
522260660,NA
522265321,NA
522273382,NA
522286921,NA
522297027,NA
522311356,NA
522367432,1485
522457290,NA
522461151,NA
522461557,NA
522474972,NA
522507151,NA
522517168,NA
522527894,NA
522530385,NA
522531730,9333
522571314,NA
522608249,NA
522624766,NA
522650654,NA
522659374,NA
522660141,NA
522660729,NA
522661594,NA
522674670,NA
522687896,-858
522696632,12265
522723287,NA
522723485,NA
522747401,NA
522753334,NA
522761139,-24000
522769413,NA
522825702,NA
522832971,NA
522847516,NA
522858737,NA
522865500,NA
522888163,NA
522943463,NA
522957695,NA
522964980,NA
522969963,NA
522970334,NA
522992940,NA
523004240,NA
523016939,NA
523027142,NA
523033546,NA
523072254,NA
523077717,NA
523098614,NA
523106045,NA
523109817,NA
523128759,NA
523147726,NA
523155919,NA
523167450,NA
523186989,8988
523209344,NA
523217495,NA
523249886,NA
523265304,NA
523304012,NA
523310019,NA
523310647,NA
523312700,NA
523325025,NA
523325272,NA
523342095,NA
523358885,NA
523396174,NA
523399459,NA
523414076,NA
523431302,NA
523431443,NA
523436020,NA
523440287,NA
523476166,NA
523500874,NA
523502581,NA
523555175,4000
523576593,NA
523584803,2167
523589679,NA
523613669,NA
523614410,NA
523616191,NA
523635167,NA
523662807,NA
523673093,NA
523676823,NA
523698652,NA
523699676,NA
523700490,NA
523701829,NA
523759454,NA
523765022,NA
523773505,NA
523793198,NA
523808947,NA
523816627,760
523819399,5090
523820371,NA
523845287,NA
523846574,NA
523854628,NA
523860674,NA
523862084,NA
523880052,NA
523930535,NA
523934313,NA
523939346,NA
523943751,NA
523957165,NA
523959351,NA
523962538,NA
523988798,NA
523997278,NA
524027547,NA
524029444,NA
524038106,NA
524042934,NA
524049608,NA
524106192,NA
524117033,NA
524118650,NA
524124294,NA
524128774,NA
524157872,NA
524166717,1731480
524192044,3018
524193398,NA
524198140,NA
524202421,NA
524223229,NA
524224474,NA
524234986,NA
524248093,NA
524255890,NA
524301579,NA
524304557,NA
524315033,NA
524340841,NA
524344231,NA
524352044,NA
524392479,NA
524395704,NA
524409653,NA
524414976,NA
524444924,NA
524451481,NA
524458312,NA
524492006,NA
524599727,NA
524607868,NA
524615614,NA
524617164,NA
524634904,NA
524666831,NA
524713385,NA
524722725,NA
524754975,NA
524774213,NA
524776150,NA
524817806,42798
524823630,NA
524854288,NA
524891686,NA
524893062,NA
524920725,NA
524930666,NA
524934528,NA
524953684,NA
524960796,NA
524982212,1097
524983434,NA
525004412,NA
525061644,61
525100202,NA
525113049,NA
525151403,NA
525152104,NA
525160529,NA
525181681,NA
525192019,5016
525226155,NA
525242442,NA
525244836,NA
525267415,NA
525268975,NA
525269155,NA
525278933,NA
525311775,NA
525316584,NA
525322590,NA
525327623,NA
525394698,NA
525405320,NA
525409140,NA
527512958,NA
527537443,NA
527549174,NA
527550339,NA
527590053,NA
527607683,NA
527631980,NA
527648828,NA
527655252,NA
527674162,NA
527684534,1050
527704795,NA
527711592,NA
527713374,NA
527779011,NA
527782791,NA
527790299,NA
527804462,NA
527807077,NA
527836290,NA
527862585,NA
527866529,NA
527883367,NA
527884787,NA
527903314,NA
527907083,NA
527920896,NA
527972442,NA
527986442,NA
528041882,NA
528043698,NA
528046758,NA
528070766,NA
528071764,NA
528080724,3418
528101918,NA
528102767,NA
528107253,NA
528108152,NA
528150972,NA
528173594,NA
528202195,NA
528203482,NA
528218605,NA
528237803,NA
528257199,NA
528280274,NA
528281959,1200
528283211,NA
528324486,NA
528327224,NA
528327794,NA
528365604,NA
528366206,NA
528370778,NA
528386295,NA
528415532,NA
528427933,NA
528428246,4142
528430036,NA
528451677,NA
528456056,NA
528476039,NA
528503717,NA
528531650,NA
528563588,NA
528572506,NA
528593866,NA
528595606,NA
528605405,NA
528607799,NA
528616915,NA
528620149,NA
528625072,NA
528627037,NA
528696032,NA
528701543,NA
528732407,NA
528758196,NA
528775356,NA
528785173,NA
528787062,NA
528792401,NA
528796477,NA
528799448,NA
528808652,NA
528808843,NA
528825813,NA
528827876,NA
528830425,NA
528838345,10208
528877194,NA
528880057,NA
528885858,1657
528906241,NA
528907280,NA
528923832,NA
528947260,NA
528970726,NA
528978281,NA
528983703,NA
528985815,NA
528986862,NA
528987696,NA
528994460,2900
529008443,NA
529019036,NA
529019515,NA
529031502,NA
529036477,NA
529043408,NA
529045379,NA
529046617,NA
529047003,NA
529049967,NA
529065443,NA
529065989,5000
529072308,NA
529098584,NA
529109480,NA
529111437,NA
529131625,NA
529138224,NA
529140972,NA
529150906,NA
529156358,NA
529167363,NA
529171944,NA
529173205,NA
529173973,NA
529174104,NA
529176109,NA
529177131,NA
529183899,NA
529193682,NA
529196719,NA
529196990,NA
529198103,NA
529199572,NA
529221715,NA
529222408,NA
529236614,NA
529255127,NA
529256356,NA
529287401,NA
529292252,NA
529303042,NA
529304966,NA
529315020,NA
529328841,NA
529329062,NA
529336646,NA
529338956,NA
529353930,NA
529367880,NA
529381485,NA
529388332,NA
529391336,NA
529392680,3305
529402414,NA
529421943,NA
529423634,NA
529426975,NA
529432486,NA
529443673,NA
529446643,NA
529479644,NA
529488181,NA
529494882,NA
529495764,NA
529495798,NA
529495806,NA
529542771,7050
529545766,NA
529547895,NA
529553687,NA
529553943,NA
529569592,NA
529571093,NA
529612590,NA
529639411,NA
529639544,NA
529641946,NA
529667628,NA
529686180,NA
529710253,NA
529714420,NA
529722175,NA
529722654,NA
529723322,NA
529743577,NA
529777716,NA
529808636,NA
529829863,NA
529853376,NA
529856171,NA
529872764,NA
529881864,NA
529892366,NA
529935504,NA
529943995,NA
529949083,NA
529952491,NA
529990046,NA
529994642,82500
529995383,NA
530013192,NA
530040633,NA
530068196,NA
530069996,NA
530093434,NA
530095249,5060
530114339,NA
530131366,NA
530143593,NA
530157718,NA
530158203,NA
530191576,NA
530196583,NA
530232594,NA
530232800,NA
530238278,NA
530243955,643
530267087,NA
530276211,NA
530294354,NA
530318955,NA
530321694,NA
530325935,NA
530336874,NA
530340421,NA
530351881,NA
530357896,NA
530372101,NA
530378264,NA
530386895,NA
530442425,NA
530460401,NA
530462407,NA
530486562,NA
530502145,NA
530504315,NA
530562024,NA
530562453,NA
530569227,NA
530576396,NA
530576552,NA
530603992,NA
530611193,NA
530614684,NA
530621390,NA
530635788,NA
530639228,NA
530641943,NA
530642149,NA
530650274,39277
530674738,NA
530677475,NA
530679083,NA
530685114,NA
530694413,NA
530720366,1000
530741735,20000
530758671,NA
530761345,NA
530776012,NA
530778687,NA
530792852,NA
530812536,NA
530847409,NA
530867936,5320
530915669,NA
530919851,NA
530923630,NA
530944966,NA
530959014,NA
530962232,NA
530993666,NA
530997584,NA
531010346,NA
531062669,NA
531066280,NA
531067486,NA
531070761,2400
531071793,NA
531078186,NA
531083038,NA
531090751,NA
531137594,NA
531143725,NA
531157592,NA
531159689,NA
531166940,NA
531201457,NA
531227338,NA
531248656,NA
531276350,NA
531285856,NA
531293652,NA
531295954,NA
531321339,NA
531329282,NA
531337624,NA
531362531,NA
531373520,NA
531386688,NA
531401933,NA
531415438,NA
531421790,NA
